Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
711,,,,,,,COLOR,NAVY,SIZE,14,,,0711A-NAVY-14,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,NAVY,SIZE,16,,,0711A-NAVY-16,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,NAVY,SIZE,18,,,0711A-NAVY-18,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,8,,,0711A-FUCHSIA-8,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,10,,,0711A-FUCHSIA-10,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,12,,,0711A-FUCHSIA-12,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,14,,,0711A-FUCHSIA-14,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,16,,,0711A-FUCHSIA-16,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,18,,,0711A-FUCHSIA-18,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,14W,,,0711W-FUCHSIA-14W,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20FUCHSIA_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,16W,,,0711W-FUCHSIA-16W,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,18W,,,0711W-FUCHSIA-18W,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20FUCHSIA_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,20W,,,0711W-FUCHSIA-20W,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,FUCHSIA,SIZE,22W,,,0711W-FUCHSIA-22W,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
