code,color,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,nowip_ats1,nowip_ats2,nowip_ats3,nowip_ats4,nowip_ats5,nowip_ats6,nowip_ats7,nowip_ats8,nowip_ats9,nowip_ats10,nowip_ats11,nowip_ats12,nowip_total,descript
0889W,AQUA BLUE,2 PC SET,,45.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,24,32,33,32,30,27,12,0,0,0,190,0,0,0,0,190.0000,,1,0,0,24.0000,32.0000,33.0000,32.0000,30.0000,27.0000,12.0000,0,0,0,0,0,24,32,33,32,30,27,12,0,0,0,190,AQUA BLUE
0889W,CORAL PINK,2 PC SET,,45.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,24,34,33,30,31,28,15,0,0,0,195,0,0,0,0,195.0000,,1,0,0,24.0000,34.0000,33.0000,30.0000,31.0000,28.0000,15.0000,0,0,0,0,0,24,34,33,30,31,28,15,0,0,0,195,CORAL PINK
0889W,WHT,2 PC SET,,45.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,24,37,33,37,34,29,13,0,0,0,207,0,0,0,0,207.0000,,1,0,0,24.0000,37.0000,33.0000,37.0000,34.0000,29.0000,13.0000,0,0,0,0,0,24,37,33,37,34,29,13,0,0,0,207,WHITE
0895,B. ORANGE,3 PC SET,,49.0000,M1,SUIT,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,10,2,12,1,0,0,0,0,0,0,28,0,0,0,0,28.0000,,1,0,3.0000,10.0000,2.0000,12.0000,1.0000,0,0,0,0,0,0,0,3,10,2,12,1,0,0,0,0,0,0,28,BURNT ORANGE
0895,SIL,3 PC SET,,49.0000,M1,SUIT,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,6,0,13,0,0,0,0,0,0,0,20,0,0,0,0,20.0000,,1,0,1.0000,6.0000,0,13.0000,0,0,0,0,0,0,0,0,1,6,0,13,0,0,0,0,0,0,0,20,SILVER
0895,WHT,3 PC SET,,49.0000,M1,SUIT,17FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,11,0,10,4,0,0,0,0,0,0,32,0,0,0,0,32.0000,,1,0,7.0000,11.0000,0,10.0000,4.0000,0,0,0,0,0,0,0,7,11,0,10,4,0,0,0,0,0,0,32,WHITE
0895W,B. ORANGE,3 PC SET,,49.0000,W3,SUIT,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,9,10,0,0,0,0,0,0,0,19,0,0,0,0,19.0000,,1,0,0,0,9.0000,10.0000,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,19,BURNT ORANGE
0895W,SIL,3 PC SET,,49.0000,W3,SUIT,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,5,6,0,10,20,13,0,0,0,62,0,0,0,0,62.0000,,1,0,0,8.0000,5.0000,6.0000,0,10.0000,20.0000,13.0000,0,0,0,0,0,8,5,6,0,10,20,13,0,0,0,62,SILVER
0898,SFM,2 PC SET,,39.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,14,11,11,17,0,0,0,0,0,0,58,0,0,0,0,58.0000,,1,0,5.0000,14.0000,11.0000,11.0000,17.0000,0,0,0,0,0,0,0,5,14,11,11,17,0,0,0,0,0,0,58,SEAFOAM
0898,WHT,2 PC SET,,39.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,7,8,4,0,0,0,0,0,0,19,0,0,0,0,19.0000,,1,0,0,0,7.0000,8.0000,4.0000,0,0,0,0,0,0,0,0,0,7,8,4,0,0,0,0,0,0,19,WHITE
0898W,SFM,2 PC SET,,39.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,15,10,18,23,11,4,0,0,0,94,0,0,0,0,94.0000,,1,0,0,13.0000,15.0000,10.0000,18.0000,23.0000,11.0000,4.0000,0,0,0,0,0,13,15,10,18,23,11,4,0,0,0,94,SEAFOAM
0898W,WHT,2 PC SET,,39.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,9,16,8,14,13,4,7,0,0,0,71,0,0,0,0,71.0000,,1,0,0,9.0000,16.0000,8.0000,14.0000,13.0000,4.0000,7.0000,0,0,0,0,0,9,16,8,14,13,4,7,0,0,0,71,WHITE
0899,SFM,2 PC SET,,49.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,13,28,18,19,0,0,0,0,0,0,86,0,0,0,0,86.0000,,1,0,8.0000,13.0000,28.0000,18.0000,19.0000,0,0,0,0,0,0,0,8,13,28,18,19,0,0,0,0,0,0,86,SEAFOAM
0899,WHT,2 PC SET,,49.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,20,39,43,28,0,0,0,0,0,0,139,0,0,0,0,139.0000,,1,0,9.0000,20.0000,39.0000,43.0000,28.0000,0,0,0,0,0,0,0,9,20,39,43,28,0,0,0,0,0,0,139,WHITE
0899W,SFM,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,30,24,30,32,33,19,0,0,0,183,0,0,0,0,183.0000,,1,0,0,15.0000,30.0000,24.0000,30.0000,32.0000,33.0000,19.0000,0,0,0,0,0,15,30,24,30,32,33,19,0,0,0,183,SEAFOAM
0899W,WHT,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,27,28,27,31,32,30,18,0,0,0,193,0,0,0,0,193.0000,,1,0,0,27.0000,28.0000,27.0000,31.0000,32.0000,30.0000,18.0000,0,0,0,0,0,27,28,27,31,32,30,18,0,0,0,193,WHITE
0906,W/N,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,20,30,40,41,31,0,0,0,0,0,0,162,0,0,0,0,162.0000,,1,0,20.0000,30.0000,40.0000,41.0000,31.0000,0,0,0,0,0,0,0,20,30,40,41,31,0,0,0,0,0,0,162,WHITE/NAVY
0906,WHT/TURQ,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,21,29,40,41,28,0,0,0,0,0,0,159,0,0,0,0,159.0000,,1,0,21.0000,29.0000,40.0000,41.0000,28.0000,0,0,0,0,0,0,0,21,29,40,41,28,0,0,0,0,0,0,159,WHITE/TURQ
0906W,W/N,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,21,36,36,36,36,26,16,0,0,0,207,0,0,0,0,207.0000,,1,0,0,21.0000,36.0000,36.0000,36.0000,36.0000,26.0000,16.0000,0,0,0,0,0,21,36,36,36,36,26,16,0,0,0,207,WHITE/NAVY
0906W,WHT/TURQ,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,21,36,36,34,34,25,15,0,0,0,201,0,0,0,0,201.0000,,1,0,0,21.0000,36.0000,36.0000,34.0000,34.0000,25.0000,15.0000,0,0,0,0,0,21,36,36,34,34,25,15,0,0,0,201,WHITE/TURQ
0907,CHAM,3 PC METALLIC BROCADE SUIT,,49.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,13,29,34,34,29,0,0,0,0,0,0,139,0,0,0,0,139.0000,,1,0,13.0000,29.0000,34.0000,34.0000,29.0000,0,0,0,0,0,0,0,13,29,34,34,29,0,0,0,0,0,0,139,CHAMPAGNE
0907,Emerald,3 PC METALLIC BROCADE SUIT,,49.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,14,29,28,28,24,0,0,0,0,0,0,123,0,0,0,0,123.0000,,1,0,14.0000,29.0000,28.0000,28.0000,24.0000,0,0,0,0,0,0,0,14,29,28,28,24,0,0,0,0,0,0,123,EMERALD
0907W,CHAM,3 PC METALLIC BROCADE SUIT,,49.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,18,30,27,26,29,31,16,0,0,0,177,0,0,0,0,177.0000,,1,0,0,18.0000,30.0000,27.0000,26.0000,29.0000,31.0000,16.0000,0,0,0,0,0,18,30,27,26,29,31,16,0,0,0,177,CHAMPAGNE
0907W,Emerald,3 PC METALLIC BROCADE SUIT,,49.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,27,27,27,29,24,16,0,0,0,169,0,0,0,0,169.0000,,1,0,0,19.0000,27.0000,27.0000,27.0000,29.0000,24.0000,16.0000,0,0,0,0,0,19,27,27,27,29,24,16,0,0,0,169,EMERALD
0908,CHAM,2 PC METALLIC BROCADE SUIT,,45.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,23,23,23,19,0,0,0,0,0,0,99,0,0,0,0,99.0000,,1,0,11.0000,23.0000,23.0000,23.0000,19.0000,0,0,0,0,0,0,0,11,23,23,23,19,0,0,0,0,0,0,99,CHAMPAGNE
0908,Emerald,2 PC METALLIC BROCADE SUIT,,45.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,24,24,24,18,0,0,0,0,0,0,100,0,0,0,0,100.0000,,1,0,10.0000,24.0000,24.0000,24.0000,18.0000,0,0,0,0,0,0,0,10,24,24,24,18,0,0,0,0,0,0,100,EMERALD
0908W,CHAM,2 PC METALLIC BROCADE SUIT,,45.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,22,22,22,22,18,11,0,0,0,133,0,0,0,0,133.0000,,1,0,0,16.0000,22.0000,22.0000,22.0000,22.0000,18.0000,11.0000,0,0,0,0,0,16,22,22,22,22,18,11,0,0,0,133,CHAMPAGNE
0908W,Emerald,2 PC METALLIC BROCADE SUIT,,45.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,23,22,23,23,19,11,0,0,0,140,0,0,0,0,140.0000,,1,0,0,19.0000,23.0000,22.0000,23.0000,23.0000,19.0000,11.0000,0,0,0,0,0,19,23,22,23,23,19,11,0,0,0,140,EMERALD
0910,BLK/WHT DOT,2 PC LACE TRIMMED SUIT,,45.0000,M5,SUIT,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,8,20,38,42,41,38,0,0,0,0,0,0,187,0,0,0,0,187.0000,,1,8.0000,20.0000,38.0000,42.0000,41.0000,38.0000,0,0,0,0,0,0,8,20,38,42,41,38,0,0,0,0,0,0,187,BLACK/WHITE DOT
0910W,BLK/WHT DOT,2 PC LACE TRIMMED SUIT,,45.0000,W13,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,20,30,30,30,30,20,15,8,0,0,183,2,0,2.0000,0,181.0000,,1,0,0,19.0000,29.0000,30.0000,30.0000,30.0000,20.0000,15.0000,8.0000,0,0,0,0,19,29,30,30,30,20,15,8,0,0,181,BLACK/WHITE DOT
0913,WHT,,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,24,38,48,48,37,0,0,0,0,0,0,195,0,0,0,0,195.0000,,1,0,24.0000,38.0000,48.0000,48.0000,37.0000,0,0,0,0,0,0,0,24,38,48,48,37,0,0,0,0,0,0,195,WHITE
0913W,WHT,,,45.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,29,39,39,38,37,34,25,15,0,0,256,0,0,0,0,256.0000,,1,0,0,29.0000,39.0000,39.0000,38.0000,37.0000,34.0000,25.0000,15.0000,0,0,0,0,29,39,39,38,37,34,25,15,0,0,256,WHITE
0918,NAVY,3 PC BRCD W/ RHINESTONES SUIT,,55.0000,M5,SUIT,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,9,18,37,42,44,37,0,0,0,0,0,0,187,0,0,0,0,187.0000,,1,9.0000,18.0000,37.0000,42.0000,44.0000,37.0000,0,0,0,0,0,0,9,18,37,42,44,37,0,0,0,0,0,0,187,NAVY
0918W,NAVY,3 PC BRCD W/ RHINESTONES SUIT,,55.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,18,30,32,30,31,31,18,0,0,0,190,0,0,0,0,190.0000,,1,0,0,18.0000,30.0000,32.0000,30.0000,31.0000,31.0000,18.0000,0,0,0,0,0,18,30,32,30,31,31,18,0,0,0,190,NAVY
7208,BLUE,,,35.0000,M10,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,20,,,,,,,0,,00,,0,0,0,4,0,6,0,0,0,0,0,0,10,0,0,0,0,10.0000,,1,0,0,0,4.0000,0,6.0000,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10,BLUE
7208,RED,,,35.0000,M10,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,20,,,,,,,0,,00,,0,0,4,17,14,14,0,0,0,0,0,0,49,0,0,0,0,49.0000,,1,0,0,4.0000,17.0000,14.0000,14.0000,0,0,0,0,0,0,0,0,4,17,14,14,0,0,0,0,0,0,49,RED
A-001,BLK,SKIRT SUIT,,0,M5,SUIT,15SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,,00,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0000,,0,0,0,0,0,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,BLACK
D1319,BLUE,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,25,47,56,19,0,0,0,0,0,0,0,0,147,0,0,0,0,147.0000,,1,25.0000,47.0000,56.0000,19.0000,0,0,0,0,0,0,0,0,25,47,56,19,0,0,0,0,0,0,0,0,147,BLUE
D1319,PURPLE,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,24,45,45,27,0,0,0,0,0,0,0,0,141,0,0,0,0,141.0000,,1,24.0000,45.0000,45.0000,27.0000,0,0,0,0,0,0,0,0,24,45,45,27,0,0,0,0,0,0,0,0,141,PURPLE
D1320,MUSTARD/GLD,,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,6.0000,,1,0,0,0,0,3.0000,3.0000,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,MUSTARD/GOLD
D1320,RYL,,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,11,6,4,0,0,0,0,0,0,21,0,0,0,0,21.0000,,1,0,0,0,11.0000,6.0000,4.0000,0,0,0,0,0,0,0,0,0,11,6,4,0,0,0,0,0,0,21,ROYAL
D1321,BLK,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,20,37,37,29,20,0,0,0,0,0,0,0,143,0,0,0,0,143.0000,,1,20.0000,37.0000,37.0000,29.0000,20.0000,0,0,0,0,0,0,0,20,37,37,29,20,0,0,0,0,0,0,0,143,BLACK
D1321,WHT,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,14,30,30,25,14,0,0,0,0,0,0,0,113,0,0,0,0,113.0000,,1,14.0000,30.0000,30.0000,25.0000,14.0000,0,0,0,0,0,0,0,14,30,30,25,14,0,0,0,0,0,0,0,113,WHITE
D1322,DENIM DOT,1 PC DRESS,,15.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,14,35,35,30,15,0,0,0,0,0,0,0,129,0,0,0,0,129.0000,,1,14.0000,35.0000,35.0000,30.0000,15.0000,0,0,0,0,0,0,0,14,35,35,30,15,0,0,0,0,0,0,0,129,DENIM DOT
D1323,SIL,1 PC DRESS,,22.0000,M-1X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,21,48,60,40,0,0,0,0,0,0,0,169,30,0,0,0,139.0000,,1,0,15.0000,42.0000,54.0000,28.0000,0,0,0,0,0,0,0,0,15,42,54,28,0,0,0,0,0,0,0,139,SILVER
D1323,WHT,1 PC DRESS,,22.0000,M-1X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,19,51,52,52,0,0,0,0,0,0,0,174,60,0,0,0,114.0000,,1,0,13.0000,39.0000,34.0000,28.0000,0,0,0,0,0,0,0,0,13,39,34,28,0,0,0,0,0,0,0,114,WHITE
D1324,DENIM DOT,1 PC HI-LO POLKA DOT DRESS,,29.0000,M-2X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,15,23,23,17,13,0,0,0,0,0,0,91,7,0,7.0000,0,84.0000,,1,0,14.0000,21.0000,21.0000,16.0000,12.0000,0,0,0,0,0,0,0,14,21,21,16,12,0,0,0,0,0,0,84,DENIM DOT
D1325,DENIM DOT,1 PC POLKA DOT DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,18,2,0,0,0,0,0,0,0,20,1,0,1.0000,0,19.0000,,1,0,0,0,17.0000,2.0000,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,19,DENIM DOT
D1326,WHT,1 PC CHIFFON DRESS,,29.0000,M-1X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,17,40,59,40,0,0,0,0,0,0,0,156,0,0,0,0,156.0000,,1,0,17.0000,40.0000,59.0000,40.0000,0,0,0,0,0,0,0,0,17,40,59,40,0,0,0,0,0,0,0,156,WHITE
D1326P,BLUE PRT,1 PC CHIFFON DRESS,,29.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,19,34,56,33,0,0,0,0,0,0,0,142,0,0,0,0,142.0000,,1,0,19.0000,34.0000,56.0000,33.0000,0,0,0,0,0,0,0,0,19,34,56,33,0,0,0,0,0,0,0,142,BLUE PRINT
D1326P,YEL PRT,1 PC CHIFFON DRESS,,29.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,11,34,45,36,0,0,0,0,0,0,0,126,0,0,0,0,126.0000,,1,0,11.0000,34.0000,45.0000,36.0000,0,0,0,0,0,0,0,0,11,34,45,36,0,0,0,0,0,0,0,126,YELLOW PRINT
D1327,GREEN/PINK,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,14,34,42,27,13,0,0,0,0,0,0,130,10,0,10.0000,0,120.0000,,1,0,12.0000,32.0000,40.0000,25.0000,11.0000,0,0,0,0,0,0,0,12,32,40,25,11,0,0,0,0,0,0,120,GREEN/PINK
D1327,GREEN/YEL,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,34,0,0,0,0,0,0,0,0,34,2,0,2.0000,0,32.0000,,1,0,0,0,32.0000,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,32,GREEN/YELLOW
D1328W,CHAM,1 PC BROCADE DRESS,,29.0000,W6,DRES,ALL,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,3,15,10,0,0,0,0,28,1,0,1.0000,0,27.0000,,1,0,0,0,0,0,2.0000,15.0000,10.0000,0,0,0,0,0,0,0,0,0,2,15,10,0,0,0,0,27,CHAMPAGNE
D1329,AQUA BLUE,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,6,16,18,17,21,0,0,0,0,0,0,78,0,0,0,0,78.0000,,1,0,6.0000,16.0000,18.0000,17.0000,21.0000,0,0,0,0,0,0,0,6,16,18,17,21,0,0,0,0,0,0,78,AQUA BLUE
D1329,CORAL PINK,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,15,19,18,17,0,0,0,0,0,0,73,0,0,0,0,73.0000,,1,0,4.0000,15.0000,19.0000,18.0000,17.0000,0,0,0,0,0,0,0,4,15,19,18,17,0,0,0,0,0,0,73,CORAL PINK
D1329,WHT,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,14,26,22,22,0,0,0,0,0,0,95,0,0,0,0,95.0000,,1,0,11.0000,14.0000,26.0000,22.0000,22.0000,0,0,0,0,0,0,0,11,14,26,22,22,0,0,0,0,0,0,95,WHITE
D1329W,AQUA BLUE,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,13,21,21,18,18,12,0,0,0,0,103,0,0,0,0,103.0000,,1,0,0,13.0000,21.0000,21.0000,18.0000,18.0000,12.0000,0,0,0,0,0,0,13,21,21,18,18,12,0,0,0,0,103,AQUA BLUE
D1329W,CORAL PINK,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,12,21,22,18,19,13,0,0,0,0,105,0,0,0,0,105.0000,,1,0,0,12.0000,21.0000,22.0000,18.0000,19.0000,13.0000,0,0,0,0,0,0,12,21,22,18,19,13,0,0,0,0,105,CORAL PINK
D1329W,WHT,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,9,21,19,17,18,13,0,0,0,0,97,0,0,0,0,97.0000,,1,0,0,9.0000,21.0000,19.0000,17.0000,18.0000,13.0000,0,0,0,0,0,0,9,21,19,17,18,13,0,0,0,0,97,WHITE
D1331,BRICK,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10.0000,,1,0,0,10.0000,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,BRICK
D1331,RAINBOW,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,17,26,0,6,0,0,0,0,0,0,0,49,0,0,0,0,49.0000,,1,0,17.0000,26.0000,0,6.0000,0,0,0,0,0,0,0,0,17,26,0,6,0,0,0,0,0,0,0,49,RAINBOW
D1332,BLACK/WHT,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,12,25,36,48,48,23,0,0,0,0,0,0,192,3,0,3.0000,0,189.0000,,1,12.0000,25.0000,35.0000,47.0000,48.0000,22.0000,0,0,0,0,0,0,12,25,35,47,48,22,0,0,0,0,0,0,189,BLACK/WHT
D1332,BLK/BLK,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,10,24,35,46,48,24,0,0,0,0,0,0,187,6,0,6.0000,0,181.0000,,1,9.0000,23.0000,34.0000,45.0000,47.0000,23.0000,0,0,0,0,0,0,9,23,34,45,47,23,0,0,0,0,0,0,181,BLACK/BLACK
D1332,WHT/WHT,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,14,40,60,78,58,40,0,0,0,0,0,0,290,10,0,10.0000,0,280.0000,,1,13.0000,39.0000,58.0000,76.0000,56.0000,38.0000,0,0,0,0,0,0,13,39,58,76,56,38,0,0,0,0,0,0,280,WHITE/WHITE
D1333,IVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,11,21,20,15,0,0,0,0,0,0,67,0,0,0,0,67.0000,,1,0,0,11.0000,21.0000,20.0000,15.0000,0,0,0,0,0,0,0,0,11,21,20,15,0,0,0,0,0,0,67,IVORY
D1333,LAV,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,2,11,3,6,0,0,0,0,0,0,22,0,0,0,0,22.0000,,1,0,0,2.0000,11.0000,3.0000,6.0000,0,0,0,0,0,0,0,0,2,11,3,6,0,0,0,0,0,0,22,LAVENDER
D1333,NAVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,3,9,14,4,0,0,0,0,0,0,30,0,0,0,0,30.0000,,1,0,0,3.0000,9.0000,14.0000,4.0000,0,0,0,0,0,0,0,0,3,9,14,4,0,0,0,0,0,0,30,NAVY
