Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
#0711,,,,,,,COLOR,FUCHSIA,SIZE,12,,,0711-FUCHSIA-12,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/e1g2fh12fsh06c6/0711%20lime_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,14,,,0711-FUCHSIA-14,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,16,,,0711-FUCHSIA-16,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,18,,,0711-FUCHSIA-18,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,10,,,0711-LIME-10,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,12,,,0711-LIME-12,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,14,,,0711-LIME-14,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,16,,,0711-LIME-16,1360,Shopify,1,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,18,,,0711-LIME-18,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,8,,,0711-NAVY-8,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,10,,,0711-NAVY-10,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,12,,,0711-NAVY-12,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,14,,,0711-NAVY-14,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,16,,,0711-NAVY-16,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,18,,,0711-NAVY-18,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,14W,,,0711W-FUCHSIA-14W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,lb
#0711,,,,,,,COLOR,FUCHSIA,SIZE,16W,,,0711W-FUCHSIA-16W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,18W,,,0711W-FUCHSIA-18W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,20W,,,0711W-FUCHSIA-20W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,22W,,,0711W-FUCHSIA-22W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,24W,,,0711W-FUCHSIA-24W,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,FUCHSIA,SIZE,26W,,,0711W-FUCHSIA-26W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,14W,,,0711W-LIME-14W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,16W,,,0711W-LIME-16W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,18W,,,0711W-LIME-18W,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,20W,,,0711W-LIME-20W,1360,Shopify,1,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,22W,,,0711W-LIME-22W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,LIME,SIZE,24W,,,0711W-LIME-24W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,14W,,,0711W-NAVY-14W,1360,Shopify,1,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,16W,,,0711W-NAVY-16W,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,18W,,,0711W-NAVY-18W,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,20W,,,0711W-NAVY-20W,1360,Shopify,0,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,22W,,,0711W-NAVY-22W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,24W,,,0711W-NAVY-24W,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,,,,,,,COLOR,NAVY,SIZE,26W,,,0711W-NAVY-26W,1360,Shopify,1,deny,manual,119,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0823,#0823,,GIOVANNA APPAREL,SUIT,,TRUE,COLOR,BLK,SIZE,8,,,0823-BLK-8,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/x27sfu7f6twv77o/0823%20chocolate_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
#0823,,,,,,,COLOR,BLK,SIZE,10,,,0823-BLK-10,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/qijctthpawl75nk/0823%20red_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0823,,,,,,,COLOR,BLK,SIZE,12,,,0823-BLK-12,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/qyvl3brrel4dm3n/0823%20navy_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0823,,,,,,,COLOR,BLK,SIZE,14,,,0823-BLK-14,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/ht6zl5ev2uixua2/0823%20silver_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0823,,,,,,,COLOR,BLK,SIZE,16,,,0823-BLK-16,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/0pcvce9hg4rfl75/0823%20purple_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0823,,,,,,,COLOR,BLK,SIZE,18,,,0823-BLK-18,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/myi6o2s1yvzjoj3/0823%20black_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
#0823,,,,,,,COLOR,CHOCO,SIZE,8,,,0823-CHOCO-8,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
