style,color,url,index
G1052, Champagne,https://dl.dropboxusercontent.com/s/iwsfxyk5rp4828h/g1052%20champagne_back.jpg?dl=0,back.jp
G1053, Navy-wht,https://dl.dropboxusercontent.com/s/3wzqyq3ptk1i5uk/g1053%20navy-wht_1.jpg?dl=0,1.jp
G1053, Navy-wht,https://dl.dropboxusercontent.com/s/3bj27kpx0k6y0i6/g1053%20navy-wht_2.jpg?dl=0,2.jp
G1053, Navy-wht,https://dl.dropboxusercontent.com/s/kdpbbrkl4boxcx8/g1053%20navy-wht_back.jpg?dl=0,back.jp
G1053, Navy-wht,https://dl.dropboxusercontent.com/s/cfpi89t9k8vl697/g1053%20navy-wht_cami.jpg?dl=0,cami.jp
G1054, Navy-wht,https://dl.dropboxusercontent.com/s/5nvqtj7xg9qb2bv/g1054%20navy-wht.jpg?dl=0,0
G1055, Navy-wht,https://dl.dropboxusercontent.com/s/71rme99ny2m85sv/g1055%20navy-wht.jpg?dl=0,0
G1055, Navy-wht,https://dl.dropboxusercontent.com/s/vdoazkyw9gnhyau/g1055%20navy-wht_cami.jpg?dl=0,cami.jp
G1055, Purple-wht,https://dl.dropboxusercontent.com/s/14xjtajmkmk5pbj/g1055%20purple-wht.jpg?dl=0,0
G1055, Purple-wht,https://dl.dropboxusercontent.com/s/nceefc6ja9tt9eb/g1055%20purple-wht_back.jpg?dl=0,back.jp
G1055, Purple-wht,https://dl.dropboxusercontent.com/s/xqc1lon5x2o0siv/g1055%20purple-wht_cami.jpg?dl=0,cami.jp
G1056, Navy-wht,https://dl.dropboxusercontent.com/s/g87x1t2vmshkd47/g1056%20navy-wht.jpg?dl=0,0
G1056, Purple-wht,https://dl.dropboxusercontent.com/s/00uprra9dbql03w/g1056%20purple-wht.jpg?dl=0,0
G1056, Purple-wht,https://dl.dropboxusercontent.com/s/k4vld54zstr7wc4/g1056%20purple-wht_back.jpg?dl=0,back.jp
G1059, Black,https://dl.dropboxusercontent.com/s/2gvce7vbmfbovsm/G1059%20Black.jpg?dl=0,0
G1059, Black,https://dl.dropboxusercontent.com/s/hf9s0r1zis1y86o/G1059%20Black_cami.jpg?dl=0,cami.jp
G1059, Fuchsia,https://dl.dropboxusercontent.com/s/jj0vzoyrv858baa/G1059%20Fuchsia.jpg?dl=0,0
G1059, Fuchsia,https://dl.dropboxusercontent.com/s/wqczwyismhlw9jk/G1059%20Fuchsia_back.jpg?dl=0,back.jp
G1059, Ivory,https://dl.dropboxusercontent.com/s/pdkci9et299pp83/G1059%20Ivory.jpg?dl=0,0
G1060, Lavender,https://dl.dropboxusercontent.com/s/zkr4122q3hrba65/g1060%20lavender.jpg?dl=0,0
G1060, Lavender,https://dl.dropboxusercontent.com/s/kjaa8sbt33pgy1j/g1060%20lavender_back.jpg?dl=0,back.jp
