Style,Supplier SKU,UPC,Title,Description,Size,Color,URL
D1498,D1498W-NAVY-16W,#843523108651,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",16W,NAVY,
D1498,D1498W-NAVY-22W,#843523108682,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",22W,NAVY,
D1498,D1498-NAVY-10,#843523108590,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",10,NAVY,
D1498,D1498W-NAVY-14W,#843523108644,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",14W,NAVY,
D1498,D1498W-NAVY-18W,#843523108668,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",18W,NAVY,
D1498,D1498W-PUR/GLD-14W,#843523101355,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",14W,PUR/GLD,
D1498,D1498W-PUR/GLD-24W,#843523101409,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",24W,PUR/GLD,
D1498,D1498W-PUR/GLD-16W,#843523101362,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",16W,PUR/GLD,
D1498,D1498W-PUR/GLD-18W,#843523101379,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",18W,PUR/GLD,
D1498,D1498W-RED/BLK-20W,#843523101270,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",20W,RED/BLK,
D1498,D1498-PUR/GLD-18,#843523101348,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",18,PUR/GLD,
D1498,D1498W-RED/BLK-14W,#843523101249,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",14W,RED/BLK,
D1498,D1498-PUR/GLD-16,#843523101331,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",16,PUR/GLD,
D1498,D1498W-RED/BLK-24W,#843523101294,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",24W,RED/BLK,
D1498,D1498-PUR/GLD-14,#843523101324,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",14,PUR/GLD,
D1498,D1498W-RED/BLK-22W,#843523101287,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",22W,RED/BLK,
D1498,D1498-PUR/GLD-12,#843523101317,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",12,PUR/GLD,
D1498,D1498W-RED/BLK-18W,#843523101263,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",18W,RED/BLK,
D1498,D1498W-RED/BLK-16W,#843523101256,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",16W,RED/BLK,
D1498,D1498-PUR/GLD-10,#843523101300,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",10,PUR/GLD,
D1498,D1498-RED/BLK-16,#843523101225,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",16,RED/BLK,
D1498,D1498-RED/BLK-18,#843523101232,Giovanna Collection Women's Digital Print Pleated Long Dress,"Be ready to turn heads around at your next special event with this gorgeous long dress from Giovanna Collection! Made with luxury silk-like fabric for a soft and sophisticated look, the digital prints look like embroidery, the pleats from the waistline adds more style to this dress. Back zipper closure, contrast color cuffs. Dress length from center back is 55"" - 56"".",18,RED/BLK,
