code,color,royaltor,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,descript
0903,WHT,,2 PC LACE SUIT same as D1453,,59.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,9,17,26,32,34,19,0,0,0,0,0,0,137,0,0,0,0,137.0000,,1,9.0000,17.0000,26.0000,32.0000,34.0000,19.0000,0,0,0,0,0,0,WHITE
0903W,BLK,,2 PC LACE SUIT same as D1453,,59.0000,W2,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,17,23,21,21,19,19,0,0,0,0,120,0,0,0,0,120.0000,,1,0,0,17.0000,23.0000,21.0000,21.0000,19.0000,19.0000,0,0,0,0,BLACK
0903W,WHT,,2 PC LACE SUIT same as D1453,,59.0000,W2,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,20,19,27,24,20,19,0,0,0,0,129,0,0,0,0,129.0000,,1,0,0,20.0000,19.0000,27.0000,24.0000,20.0000,19.0000,0,0,0,0,WHITE
0906,W/N,,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,19,30,38,40,31,0,0,0,0,0,0,158,0,0,0,0,158.0000,,1,0,19.0000,30.0000,38.0000,40.0000,31.0000,0,0,0,0,0,0,WHITE/NAVY
0906,WHT/TURQ,,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,21,29,40,41,28,0,0,0,0,0,0,159,0,0,0,0,159.0000,,1,0,21.0000,29.0000,40.0000,41.0000,28.0000,0,0,0,0,0,0,WHITE/TURQ
0906W,W/N,,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,20,36,36,36,32,24,16,0,0,0,200,0,0,0,0,200.0000,,1,0,0,20.0000,36.0000,36.0000,36.0000,32.0000,24.0000,16.0000,0,0,0,WHITE/NAVY
0906W,WHT/TURQ,,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,21,36,35,33,34,24,15,0,0,0,198,0,0,0,0,198.0000,,1,0,0,21.0000,36.0000,35.0000,33.0000,34.0000,24.0000,15.0000,0,0,0,WHITE/TURQ
0907,Emerald,,3 PC METALLIC BROCADE SUIT,,49.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,17,12,15,16,0,0,0,0,0,0,70,1,0,0,1,69.0000,,1,0,10.0000,16.0000,12.0000,15.0000,16.0000,0,0,0,0,0,0,EMERALD
0907W,CHAM,,3 PC METALLIC BROCADE SUIT,,49.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,21,17,4,16,27,15,0,0,0,113,1,0,0,1,112.0000,,1,0,0,13.0000,21.0000,17.0000,3.0000,16.0000,27.0000,15.0000,0,0,0,CHAMPAGNE
0907W,Emerald,,3 PC METALLIC BROCADE SUIT,,49.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,23,22,24,27,21,16,0,0,0,146,1,0,0,1,145.0000,,1,0,0,13.0000,23.0000,22.0000,23.0000,27.0000,21.0000,16.0000,0,0,0,EMERALD
0908,CHAM,,2 PC METALLIC BROCADE SUIT,,45.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,8,6,8,8,0,0,0,0,0,0,31,1,0,0,1,30.0000,,1,0,0,8.0000,6.0000,8.0000,8.0000,0,0,0,0,0,0,CHAMPAGNE
0908,Emerald,,2 PC METALLIC BROCADE SUIT,,45.0000,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,15,17,17,14,0,0,0,0,0,0,68,0,0,0,0,68.0000,,1,0,5.0000,15.0000,17.0000,17.0000,14.0000,0,0,0,0,0,0,EMERALD
0908W,CHAM,,2 PC METALLIC BROCADE SUIT,,45.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,16,19,16,16,14,10,0,0,0,104,0,0,0,0,104.0000,,1,0,0,13.0000,16.0000,19.0000,16.0000,16.0000,14.0000,10.0000,0,0,0,CHAMPAGNE
0908W,Emerald,,2 PC METALLIC BROCADE SUIT,,45.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,16,11,17,19,18,11,0,0,0,105,0,0,0,0,105.0000,,1,0,0,13.0000,16.0000,11.0000,17.0000,19.0000,18.0000,11.0000,0,0,0,EMERALD
0910,BLK/WHT DOT,,2 PC POLKA DOT LACE TRIMMED SUIT,,45.0000,M5,SUIT,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,1.0000,0,2.0000,,1,0,0,3.0000,0,0,-1.0000,0,0,0,0,0,0,BLACK/WHITE DOT
0910W,BLK/WHT DOT,,2 PC POLKA DOT LACE TRIMMED SUIT,,45.0000,W13,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,5,4,0,3,13,6,3,1,0,0,35,0,0,0,0,35.0000,,1,0,0,5.0000,4.0000,0,3.0000,13.0000,6.0000,3.0000,1.0000,0,0,BLACK/WHITE DOT
0912,BLUE,,,,0,M1,SUIT,19SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0000,0,0,130.0000,,1,0,15.0000,30.0000,30.0000,30.0000,25.0000,0,0,0,0,0,0,BLUE
0912,WHT,,,,0,M1,SUIT,,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0000,0,0,130.0000,,1,0,15.0000,30.0000,30.0000,30.0000,25.0000,0,0,0,0,0,0,WHITE
0912V,PINK,,,,0,M5,DRES,,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,510,512.0000,0,0,2.0000,,1,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,PINK
0912W,BLUE,,,,0,W2,SUIT,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0000,0,0,135.0000,,1,0,0,15.0000,25.0000,25.0000,25.0000,25.0000,20.0000,0,0,0,0,BLUE
0912W,WHT,,,,0,W2,SUIT,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0000,0,0,135.0000,,1,0,0,15.0000,25.0000,25.0000,25.0000,25.0000,20.0000,0,0,0,0,WHITE
0914V,BLUE,,,,0,M5,DRES,,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,510,511.0000,0,0,1.0000,,1,0,0,0,0,0,1.0000,0,0,0,0,0,0,BLUE
0914VW,BLUE,,,,0,W2,DRES,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,1,0,0,0,0,0,0,0,1,780,782.0000,0,0,3.0000,,1,0,0,1.0000,0,2.0000,0,0,0,0,0,0,0,BLUE
0914W,YELLOW,,,,0,W3,DRES,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,1.0000,0,0,0,0,0,0,0,YELLOW
0915,BLUE,,,,0,M1,DRES,,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,1.0000,0,0,0,0,0,0,0,0,0,0,BLUE
0915W,BLUE,,,,0,W2,DRES,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,1.0000,0,0,0,0,0,0,0,BLUE
0918,NAVY,,3 PC JACQUARD W/ RHINESTONES SUIT,,55.0000,M5,SUIT,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,2,9,21,20,24,26,0,0,0,0,0,0,102,0,0,0,0,102.0000,,1,2.0000,9.0000,21.0000,20.0000,24.0000,26.0000,0,0,0,0,0,0,NAVY
0918W,NAVY,,3 PC JACQUARD W/ RHINESTONES SUIT,,55.0000,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,22,22,21,20,21,13,0,0,0,131,0,0,0,0,131.0000,,1,0,0,12.0000,22.0000,22.0000,21.0000,20.0000,21.0000,13.0000,0,0,0,NAVY
0919,BLK,,3pc,,0,M5,SUIT,,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0000,0,0,153.0000,,1,8.0000,16.0000,30.0000,37.0000,37.0000,25.0000,0,0,0,0,0,0,BLACK
0919,FUCHSIA,,3pc,,0,M5,SUIT,,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0000,0,0,112.0000,,1,6.0000,10.0000,24.0000,27.0000,27.0000,18.0000,0,0,0,0,0,0,FUCHSIA
0919W,BLK,,3pc,,0,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,154.0000,0,0,155.0000,,1,0,0,15.0000,26.0000,27.0000,26.0000,26.0000,20.0000,15.0000,0,0,0,BLACK
0919W,FUCHSIA,,3pc,,0,W6,SUIT,ALL,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0000,0,0,99.0000,,1,0,0,0,21.0000,21.0000,21.0000,21.0000,15.0000,0,0,0,0,FUCHSIA
0920,BLK,,2PC,,0,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0000,0,0,122.0000,,1,0,12.0000,25.0000,30.0000,30.0000,25.0000,0,0,0,0,0,0,BLACK
0920,WHT,,2PC,,0,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0000,0,0,122.0000,,1,0,12.0000,25.0000,30.0000,30.0000,25.0000,0,0,0,0,0,0,WHITE
0920W,BLK,,2PC,,0,W13,SUIT,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0000,0,0,154.0000,,1,0,0,15.0000,26.0000,26.0000,26.0000,26.0000,20.0000,15.0000,0,0,0,BLACK
0920W,WHT,,2PC,,0,W13,SUIT,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0000,0,0,162.0000,,1,0,0,15.0000,28.0000,28.0000,28.0000,28.0000,20.0000,15.0000,0,0,0,WHITE
0921,BLK,,2 PC LONG COAT W/ DRESS,,0,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0000,0,0,142.0000,,1,0,12.0000,30.0000,35.0000,35.0000,30.0000,0,0,0,0,0,0,BLACK
0921,WHT,,2 PC LONG COAT W/ DRESS,,0,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0000,0,0,122.0000,,1,0,12.0000,25.0000,30.0000,30.0000,25.0000,0,0,0,0,0,0,WHITE
0921W,BLK,,2 PC LONG COAT W/ DRESS,,0,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0000,0,0,170.0000,,1,0,0,15.0000,30.0000,30.0000,30.0000,28.0000,22.0000,15.0000,0,0,0,BLACK
0921W,WHT,,2 PC LONG COAT W/ DRESS,,0,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0000,0,0,159.0000,,1,0,0,15.0000,28.0000,28.0000,28.0000,25.0000,20.0000,15.0000,0,0,0,WHITE
0924V,WHT,,,,0,M5,SUIT,,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,510,522.0000,0,0,12.0000,,1,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0,0,0,0,0,0,WHITE
0924VW,WHT,,,,0,W2,SUIT,,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,780,792.0000,0,0,12.0000,,1,0,0,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,0,0,0,0,WHITE
A-001,BLK,,SKIRT SUIT,,0,M5,SUIT,15SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,,00,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0000,,0,0,0,0,0,0,1.0000,0,0,0,0,0,0,BLACK
D1318,FUSHCIA/RYL,,1PC,,0,M-2X,DRES,,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0000,0,0,160.0000,,1,0,20.0000,30.0000,40.0000,40.0000,30.0000,0,0,0,0,0,0,FUSHCIA/ROYAL
D1319,BLUE,,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,22,41,44,7,0,0,0,0,0,0,0,0,114,0,0,0,0,114.0000,,1,22.0000,41.0000,44.0000,7.0000,0,0,0,0,0,0,0,0,BLUE
D1319,PURPLE,,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,18,39,31,5,0,0,0,0,0,0,0,0,93,0,0,0,0,93.0000,,1,18.0000,39.0000,31.0000,5.0000,0,0,0,0,0,0,0,0,PURPLE
D1320,MUSTARD/GLD,,1 PC WAX PRINT DRESS,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,2,8,12,0,0,0,0,0,0,22,0,0,0,0,22.0000,,1,0,0,0,2.0000,8.0000,12.0000,0,0,0,0,0,0,MUSTARD/GOLD
D1320,OLIVE/BLK,,1 PC WAX PRINT DRESS,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,29,21,21,0,0,0,0,0,0,71,0,0,0,0,71.0000,,1,0,0,0,29.0000,21.0000,21.0000,0,0,0,0,0,0,OLIVE/BLK
D1320,RYL,,1 PC WAX PRINT DRESS,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,24,13,18,0,0,0,0,0,0,55,0,0,0,0,55.0000,,1,0,0,0,24.0000,13.0000,18.0000,0,0,0,0,0,0,ROYAL
D1321,BLK,,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,3,14,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20.0000,,1,3.0000,14.0000,3.0000,0,0,0,0,0,0,0,0,0,BLACK
D1321,WHT,,1 PC DRESS,,35.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,4,17,14,4,0,0,0,0,0,0,0,0,39,0,0,0,0,39.0000,,1,4.0000,17.0000,14.0000,4.0000,0,0,0,0,0,0,0,0,WHITE
D1322,DENIM DOT,,1 PC DRESS,,15.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,1,5,5,3,0,0,0,0,0,0,0,0,14,2,0,0,2,12.0000,,1,1.0000,5.0000,4.0000,2.0000,0,0,0,0,0,0,0,0,DENIM DOT
D1323,SIL,,1 PC DRESS,,22.0000,M-1X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,7,31,43,19,0,0,0,0,0,0,0,100,0,0,0,0,100.0000,,1,0,7.0000,31.0000,43.0000,19.0000,0,0,0,0,0,0,0,SILVER
D1323,WHT,,1 PC DRESS,,22.0000,M-1X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,0,15,5,5,0,0,0,0,0,0,0,25,0,0,0,0,25.0000,,1,0,0,15.0000,5.0000,5.0000,0,0,0,0,0,0,0,WHITE
D1324,DENIM DOT,,1 PC HI-LO POLKA DOT DRESS,,29.0000,M-2X,SUIT,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,5,4,9,0,0,0,0,0,0,0,0,18,0,0,0,0,18.0000,,1,0,5.0000,4.0000,9.0000,0,0,0,0,0,0,0,0,DENIM DOT
D1325,DENIM DOT,,1 PC POLKA DOT DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,10,21,35,20,8,0,0,0,0,0,0,94,0,0,0,0,94.0000,,1,0,10.0000,21.0000,35.0000,20.0000,8.0000,0,0,0,0,0,0,DENIM DOT
D1326,WHT,,1 PC CHIFFON DRESS,,25.0000,M-1X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,12,33,54,35,0,0,0,0,0,0,0,134,0,0,0,0,134.0000,,1,0,12.0000,33.0000,54.0000,35.0000,0,0,0,0,0,0,0,WHITE
D1326P,BLUE PRT,,1 PC CHIFFON DRESS,,29.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,17,31,54,31,0,0,0,0,0,0,0,133,0,0,0,0,133.0000,,1,0,17.0000,31.0000,54.0000,31.0000,0,0,0,0,0,0,0,BLUE PRINT
D1326P,YEL PRT,,1 PC CHIFFON DRESS,,29.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,7,27,42,35,0,0,0,0,0,0,0,111,0,0,0,0,111.0000,,1,0,7.0000,27.0000,42.0000,35.0000,0,0,0,0,0,0,0,YELLOW PRINT
D1327,GREEN,,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0000,0,0,50.0000,,1,0,0,20.0000,20.0000,10.0000,0,0,0,0,0,0,0,GREEN
D1327,GREEN/PINK,,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,8,28,35,17,8,0,0,0,0,0,0,96,0,0,0,0,96.0000,,1,0,8.0000,28.0000,35.0000,17.0000,8.0000,0,0,0,0,0,0,GREEN/PINK
D1327,GREEN/YEL,,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,24,23,24,0,0,0,0,0,0,0,71,0,0,0,0,71.0000,,1,0,0,24.0000,23.0000,24.0000,0,0,0,0,0,0,0,GREEN/YELLOW
D1327,RYL,,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0000,0,0,165.0000,,1,0,20.0000,50.0000,50.0000,30.0000,15.0000,0,0,0,0,0,0,ROYAL
D1329,CORAL PINK,,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,4,15,18,18,17,0,0,0,0,0,0,72,0,0,0,0,72.0000,,1,0,4.0000,15.0000,18.0000,18.0000,17.0000,0,0,0,0,0,0,CORAL PINK
D1329,WHT,,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,2,6,17,14,12,0,0,0,0,0,0,51,0,0,0,0,51.0000,,1,0,2.0000,6.0000,17.0000,14.0000,12.0000,0,0,0,0,0,0,WHITE
D1329W,CORAL PINK,,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,12,20,21,18,19,13,0,0,0,0,103,0,0,0,0,103.0000,,1,0,0,12.0000,20.0000,21.0000,18.0000,19.0000,13.0000,0,0,0,0,CORAL PINK
D1329W,WHT,,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,2,1,0,2,1,0,0,0,0,6,0,0,0,0,6.0000,,1,0,0,0,2.0000,1.0000,0,2.0000,1.0000,0,0,0,0,WHITE
D1331,RAINBOW,,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,8,17,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25.0000,,1,0,8.0000,17.0000,0,0,0,0,0,0,0,0,0,RAINBOW
D1331,RED,,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0000,0,0,120.0000,,1,0,15.0000,25.0000,40.0000,30.0000,10.0000,0,0,0,0,0,0,RED
D1332,BLACK/WHT,,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,5,15,19,31,38,9,0,0,0,0,0,0,117,1,0,0,1,116.0000,,1,5.0000,15.0000,19.0000,30.0000,38.0000,9.0000,0,0,0,0,0,0,BLACK/WHT
D1332,BLK/BLK,,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,1,12,20,31,27,0,0,0,0,0,0,0,91,0,0,0,0,91.0000,,1,1.0000,12.0000,20.0000,31.0000,27.0000,0,0,0,0,0,0,0,BLACK/BLACK
D1332,WHT/WHT,,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,6,15,36,12,1,0,0,0,0,0,0,70,0,0,0,0,70.0000,,1,0,6.0000,15.0000,36.0000,12.0000,1.0000,0,0,0,0,0,0,WHITE/WHITE
D1333,IVY,,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,7,18,13,10,0,0,0,0,0,0,48,0,0,0,0,48.0000,,1,0,0,7.0000,18.0000,13.0000,10.0000,0,0,0,0,0,0,IVORY
D1333,NAVY,,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,1,6,1,0,0,0,0,0,0,8,0,0,0,0,8.0000,,1,0,0,0,1.0000,6.0000,1.0000,0,0,0,0,0,0,NAVY
D1333W,LAV,,1 PC LACE DRESS,,29.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0000,,0,0,0,0,0,0,0,1.0000,0,0,0,0,0,LAVENDER
D1333W,NAVY,,1 PC LACE DRESS,,29.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,4,7,3,0,2,1,0,0,0,0,17,0,0,0,0,17.0000,,1,0,0,4.0000,7.0000,3.0000,0,2.0000,1.0000,0,0,0,0,NAVY
D1334,PURPLE,,2 PC BROCADE DRESS W/ CAPE,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,1.0000,0,0,0,0,0,0,0,0,0,PURPLE
D1334W,NAVY,,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,4.0000,,1,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,0,0,0,NAVY
D1334W,PURPLE,,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,10,19,20,19,24,22,11,0,0,0,125,0,0,0,0,125.0000,,1,0,0,10.0000,19.0000,20.0000,19.0000,24.0000,22.0000,11.0000,0,0,0,PURPLE
