Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
HG1007,,,,,,,COLOR,IVY,SIZE,OS,,,HG1007-IVY-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/edshob5c3dpb5da/HG1007%20Ice%20blue_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HG1007,,,,,,,COLOR,NAVY,SIZE,OS,,,HG1007-NAVY-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
HG1007,,,,,,,COLOR,SIL,SIZE,OS,,,HG1007-SIL-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
HG1007,,,,,,,COLOR,WHT,SIZE,OS,,,HG1007-WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
HG1029/30,HG1029/30,LADY'S HAT,GIOVANNA APPAREL,HAT,GIOVANNA COLLECTION,TRUE,COLOR,PEACH,SIZE,OS,,,HG1029/30-PEACH-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1035,HG1035,,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,BLK/ROYAL,SIZE,OS,,,HG1035-BLK/ROYAL-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/zkt6a1130e3smhx/HG1035%20Black-royal_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1037/39,HG1037/39,HAT,GIOVANNA APPAREL,HAT,GIOVANNA COLLECTION,TRUE,COLOR,EMERALD/WHT,SIZE,OS,,,HG1037/39-EMERALD/WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/xn8iyg5ht5tsdas/HG1037-39%20Gold-white_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1037/39,,,,,,,COLOR,GOLD/WHT,SIZE,OS,,,HG1037/39-GOLD/WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
HG1037/39,,,,,,,COLOR,NVY/W,SIZE,OS,,,HG1037/39-NVY/W-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
HG1040,HG1040,CRINKLE SATIN,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,PEACOCK,SIZE,OS,,,HG1040-PEACOCK-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/0cgy9354lxuz54k/HG1040%20Peacock_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1040,,,,,,,COLOR,VIOLET,SIZE,OS,,,HG1040-VIOLET-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/vphoya5rsfn3r2u/HG1040%20Violet_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HG1046,HG1046,HAT,GIOVANNA APPAREL,HAT,GIOVANNA COLLECTION,TRUE,COLOR,PURPLE,SIZE,OS,,,HG1046-PURPLE-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/t59yw64y5q4gynk/HG1046%20Turq_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1046,,,,,,,COLOR,TURQ,SIZE,OS,,,HG1046-TURQ-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/72gk5kwyaticpzr/HG1046%20Purple_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
