Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
S0712,,,,,,,COLOR,CLOUD/IVORY,SIZE,22W,,,S0712W-CLOUD/IVORY-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,CLOUD/IVORY,SIZE,24W,,,S0712W-CLOUD/IVORY-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,CLOUD/IVORY,SIZE,26W,,,S0712W-CLOUD/IVORY-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,14W,,,S0712W-NAVY-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,16W,,,S0712W-NAVY-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,18W,,,S0712W-NAVY-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,20W,,,S0712W-NAVY-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,22W,,,S0712W-NAVY-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,24W,,,S0712W-NAVY-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,26W,,,S0712W-NAVY-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0713,S0713,3 PCS SET,GIOVANNA APPAREL,SUIT,GIOVANNA SIGNATURE,TRUE,COLOR,NVY/W,SIZE,16W,,,S0713W-NVY/W-16W,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/e7nrwyyp5pgrbac/S0713%20Navy-wht_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
S0713,,,,,,,COLOR,NVY/W,SIZE,18W,,,S0713W-NVY/W-18W,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/yrl0l3bo73maoey/S0713%20Navy-wht_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0713,,,,,,,COLOR,NVY/W,SIZE,20W,,,S0713W-NVY/W-20W,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/96uve6450uvn8vo/S0713%20Navy-wht_cami_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0713,,,,,,,COLOR,NVY/W,SIZE,22W,,,S0713W-NVY/W-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0713,,,,,,,COLOR,NVY/W,SIZE,24W,,,S0713W-NVY/W-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
