Style,ATS COLOR,COLOR,SIZE,URL,INDEX
D1475,WHT, White,1X,https://dl.dropboxusercontent.com/s/nwqbdizmqdkknpv/D1475%20White_2_wm.jpg?dl=0,2
D1475,WHT, White,2X,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,1
D1475,WHT, White,2X,https://dl.dropboxusercontent.com/s/nwqbdizmqdkknpv/D1475%20White_2_wm.jpg?dl=0,2
D1476,DENIM BLUE, Denim blue,S,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,DENIM BLUE, Denim blue,M,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,DENIM BLUE, Denim blue,L,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,DENIM BLUE, Denim blue,XL,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,DENIM BLUE, Denim blue,1X,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,DENIM BLUE, Denim blue,2X,https://dl.dropboxusercontent.com/s/yqyj0btpfs0sph2/D1476%20Denim%20blue_wm.jpg?dl=0,0
D1476,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,1
D1476,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/lb44twyqhbiinev/D1476%20Lavender_2_wm.jpg?dl=0,2
D1476,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/9vml46k4ms5it95/D1476%20Lavender_3_wm.jpg?dl=0,3
D1476,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/rdgt7qdb05lwzxj/D1476%20Lavender_4_wm.jpg?dl=0,4
D1476,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/2zf0k63olvzrinr/D1476%20Lavender_5_wm.jpg?dl=0,5
D1476,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,1
D1476,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/lb44twyqhbiinev/D1476%20Lavender_2_wm.jpg?dl=0,2
D1476,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/9vml46k4ms5it95/D1476%20Lavender_3_wm.jpg?dl=0,3
D1476,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/rdgt7qdb05lwzxj/D1476%20Lavender_4_wm.jpg?dl=0,4
D1476,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/2zf0k63olvzrinr/D1476%20Lavender_5_wm.jpg?dl=0,5
D1476,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,1
D1476,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/lb44twyqhbiinev/D1476%20Lavender_2_wm.jpg?dl=0,2
D1476,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/9vml46k4ms5it95/D1476%20Lavender_3_wm.jpg?dl=0,3
D1476,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/rdgt7qdb05lwzxj/D1476%20Lavender_4_wm.jpg?dl=0,4
D1476,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/2zf0k63olvzrinr/D1476%20Lavender_5_wm.jpg?dl=0,5
D1476,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,1
D1476,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/lb44twyqhbiinev/D1476%20Lavender_2_wm.jpg?dl=0,2
D1476,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/9vml46k4ms5it95/D1476%20Lavender_3_wm.jpg?dl=0,3
D1476,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/rdgt7qdb05lwzxj/D1476%20Lavender_4_wm.jpg?dl=0,4
D1476,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/2zf0k63olvzrinr/D1476%20Lavender_5_wm.jpg?dl=0,5
D1476,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,1
D1476,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/lb44twyqhbiinev/D1476%20Lavender_2_wm.jpg?dl=0,2
D1476,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/9vml46k4ms5it95/D1476%20Lavender_3_wm.jpg?dl=0,3
D1476,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/rdgt7qdb05lwzxj/D1476%20Lavender_4_wm.jpg?dl=0,4
D1476,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/2zf0k63olvzrinr/D1476%20Lavender_5_wm.jpg?dl=0,5
D1477,PINK, Pink,M,https://dl.dropboxusercontent.com/s/1b9netspswkso5m/D1477%20Pink_wm.jpg?dl=0,0
D1477,PINK, Pink,L,https://dl.dropboxusercontent.com/s/1b9netspswkso5m/D1477%20Pink_wm.jpg?dl=0,0
D1477,PINK, Pink,XL,https://dl.dropboxusercontent.com/s/1b9netspswkso5m/D1477%20Pink_wm.jpg?dl=0,0
D1477,PINK, Pink,1X,https://dl.dropboxusercontent.com/s/1b9netspswkso5m/D1477%20Pink_wm.jpg?dl=0,0
D1477,PINK, Pink,2X,https://dl.dropboxusercontent.com/s/1b9netspswkso5m/D1477%20Pink_wm.jpg?dl=0,0
D1477,WHT, White,M,https://dl.dropboxusercontent.com/s/unf4qjqtnba821g/D1477%20White_back_wm.jpg?dl=0,back
D1477,WHT, White,M,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,0
D1477,WHT, White,L,https://dl.dropboxusercontent.com/s/unf4qjqtnba821g/D1477%20White_back_wm.jpg?dl=0,back
D1477,WHT, White,L,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,0
D1477,WHT, White,XL,https://dl.dropboxusercontent.com/s/unf4qjqtnba821g/D1477%20White_back_wm.jpg?dl=0,back
D1477,WHT, White,XL,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,0
D1477,WHT, White,1X,https://dl.dropboxusercontent.com/s/unf4qjqtnba821g/D1477%20White_back_wm.jpg?dl=0,back
D1477,WHT, White,1X,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,0
D1477,WHT, White,2X,https://dl.dropboxusercontent.com/s/unf4qjqtnba821g/D1477%20White_back_wm.jpg?dl=0,back
D1477,WHT, White,2X,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,14W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,16W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,18W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,20W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,22W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1478W,ICE BLUE, Ice blue,24W,https://dl.dropboxusercontent.com/s/udk9d0n285w5i5s/D1478%20Ice%20blue_wm.jpg?dl=0,0
D1479,BLK, Black,10,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479,BLK, Black,12,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479,BLK, Black,14,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479,BLK, Black,16,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479,BLK, Black,18,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479,BLUE, Ice blue,10,https://dl.dropboxusercontent.com/s/exfwmt71ihk9czb/D1479%20Ice%20blue_wm.jpg?dl=0,0
D1479,BLUE, Ice blue,12,https://dl.dropboxusercontent.com/s/exfwmt71ihk9czb/D1479%20Ice%20blue_wm.jpg?dl=0,0
D1479,BLUE, Ice blue,14,https://dl.dropboxusercontent.com/s/exfwmt71ihk9czb/D1479%20Ice%20blue_wm.jpg?dl=0,0
D1479,BLUE, Ice blue,16,https://dl.dropboxusercontent.com/s/exfwmt71ihk9czb/D1479%20Ice%20blue_wm.jpg?dl=0,0
D1479,BLUE, Ice blue,18,https://dl.dropboxusercontent.com/s/exfwmt71ihk9czb/D1479%20Ice%20blue_wm.jpg?dl=0,0
D1479,PURPLE, Purple,10,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479,PURPLE, Purple,10,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479,PURPLE, Purple,10,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479,PURPLE, Purple,12,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479,PURPLE, Purple,12,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479,PURPLE, Purple,12,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479,PURPLE, Purple,14,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479,PURPLE, Purple,14,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479,PURPLE, Purple,14,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479,PURPLE, Purple,16,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479,PURPLE, Purple,16,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479,PURPLE, Purple,16,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479,PURPLE, Purple,18,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479,PURPLE, Purple,18,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479,PURPLE, Purple,18,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,BLK, Black,14W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,16W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,18W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,20W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,22W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,24W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,BLK, Black,26W,https://dl.dropboxusercontent.com/s/6ea7sn7d5060ssg/D1479%20Black_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,14W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,14W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,14W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,16W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,16W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,16W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,18W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,18W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,18W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,20W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,20W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,20W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,22W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,22W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,22W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,24W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,24W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,24W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1479W,PURPLE, Purple,26W,https://dl.dropboxusercontent.com/s/6xczap6c7dhgm4w/D1479%20Purple_back_wm.jpg?dl=0,back
D1479W,PURPLE, Purple,26W,https://dl.dropboxusercontent.com/s/gx3o9a72bjc0od6/D1479%20Purple_dress_wm.jpg?dl=0,dress
D1479W,PURPLE, Purple,26W,https://dl.dropboxusercontent.com/s/7gqks0g7a4z3k8a/D1479%20Purple_wm.jpg?dl=0,0
D1481,HP, Hot Pink,10,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481,HP, Hot Pink,12,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481,HP, Hot Pink,14,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
D1481,HP, Hot Pink,16,https://dl.dropboxusercontent.com/s/i2l1u2tu2o8qr5n/D1481%20Hot%20Pink_wm.jpg?dl=0,0
