Style,ATS COLOR,COLOR,SIZE,URL,INDEX
S0712C,DK. COFFEE, Dk Coffee,14,https://dl.dropboxusercontent.com/s/bmhy3otzybvkqkq/S0712C%20Dk%20Coffee_pants_back_wm.jpg?dl=0,pants_back
S0712C,DK. COFFEE, Dk Coffee,14,https://dl.dropboxusercontent.com/s/5fj5w12uploalf6/S0712C%20Dk%20Coffee_pants_wm.jpg?dl=0,pants
S0712C,DK. COFFEE, Dk Coffee,16,https://dl.dropboxusercontent.com/s/bmhy3otzybvkqkq/S0712C%20Dk%20Coffee_pants_back_wm.jpg?dl=0,pants_back
S0712C,DK. COFFEE, Dk Coffee,16,https://dl.dropboxusercontent.com/s/5fj5w12uploalf6/S0712C%20Dk%20Coffee_pants_wm.jpg?dl=0,pants
S0712C,DK. COFFEE, Dk Coffee,18,https://dl.dropboxusercontent.com/s/bmhy3otzybvkqkq/S0712C%20Dk%20Coffee_pants_back_wm.jpg?dl=0,pants_back
S0712C,DK. COFFEE, Dk Coffee,18,https://dl.dropboxusercontent.com/s/5fj5w12uploalf6/S0712C%20Dk%20Coffee_pants_wm.jpg?dl=0,pants
S0712C,RED, Red,10,https://dl.dropboxusercontent.com/s/dqgd8x6ll50xe41/S0712C%20Red_pants_wm.jpg?dl=0,pants
S0712C,RED, Red,10,https://dl.dropboxusercontent.com/s/3xqeyf9eayg9v0f/S0712C%20Red_skirt_back_wm.jpg?dl=0,skirt_back
S0712C,RED, Red,10,https://dl.dropboxusercontent.com/s/nwuziw8ihvdrlay/S0712C%20Red_skirt_wm.jpg?dl=0,skirt
S0712C,RED, Red,12,https://dl.dropboxusercontent.com/s/dqgd8x6ll50xe41/S0712C%20Red_pants_wm.jpg?dl=0,pants
S0712C,RED, Red,12,https://dl.dropboxusercontent.com/s/3xqeyf9eayg9v0f/S0712C%20Red_skirt_back_wm.jpg?dl=0,skirt_back
S0712C,RED, Red,12,https://dl.dropboxusercontent.com/s/nwuziw8ihvdrlay/S0712C%20Red_skirt_wm.jpg?dl=0,skirt
S0712C,RED, Red,14,https://dl.dropboxusercontent.com/s/dqgd8x6ll50xe41/S0712C%20Red_pants_wm.jpg?dl=0,pants
S0712C,RED, Red,14,https://dl.dropboxusercontent.com/s/3xqeyf9eayg9v0f/S0712C%20Red_skirt_back_wm.jpg?dl=0,skirt_back
S0712C,RED, Red,14,https://dl.dropboxusercontent.com/s/nwuziw8ihvdrlay/S0712C%20Red_skirt_wm.jpg?dl=0,skirt
S0712C,RED, Red,16,https://dl.dropboxusercontent.com/s/dqgd8x6ll50xe41/S0712C%20Red_pants_wm.jpg?dl=0,pants
S0712C,RED, Red,16,https://dl.dropboxusercontent.com/s/3xqeyf9eayg9v0f/S0712C%20Red_skirt_back_wm.jpg?dl=0,skirt_back
