Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
D1451-CRAN,D1451-CRAN,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,CRAN,SIZE,0,,,D1451-CRAN,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1451-WHT,D1451-WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT,SIZE,0,,,D1451-WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1453-PINK,D1453-PINK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,PINK,SIZE,0,,,D1453-PINK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1453-WHT,D1453-WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT,SIZE,0,,,D1453-WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1455-WHT,D1455-WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT,SIZE,0,,,D1455-WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1457-WHT/PNK,D1457-WHT/PNK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT/PNK,SIZE,0,,,D1457-WHT/PNK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1458-GREEN,D1458-GREEN,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,GREEN,SIZE,0,,,D1458-GREEN,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1458-NAVY,D1458-NAVY,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,NAVY,SIZE,0,,,D1458-NAVY,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1458-PINK,D1458-PINK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,PINK,SIZE,0,,,D1458-PINK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1458-WHT,D1458-WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT,SIZE,0,,,D1458-WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1459-ORG,D1459-ORG,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,ORG,SIZE,0,,,D1459-ORG,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1467-LILAC/BLK,D1467-LILAC/BLK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,LILAC/BLK,SIZE,0,,,D1467-LILAC/BLK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1468-PINK/WHT,D1468-PINK/WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,PINK/WHT,SIZE,0,,,D1468-PINK/WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1468-WHT,D1468-WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,WHT,SIZE,0,,,D1468-WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1468-YELLOW/WHT,D1468-YELLOW/WHT,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,YELLOW/WHT,SIZE,0,,,D1468-YELLOW/WHT,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1469-GLD/BLK,D1469-GLD/BLK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,GLD/BLK,SIZE,0,,,D1469-GLD/BLK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1469-RED/BLK,D1469-RED/BLK,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,RED/BLK,SIZE,0,,,D1469-RED/BLK,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1473-NAVY,D1473-NAVY,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,NAVY,SIZE,0,,,D1473-NAVY,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1474-IVY,D1474-IVY,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,IVY,SIZE,0,,,D1474-IVY,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1475-KHAKI,D1475-KHAKI,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,KHAKI,SIZE,0,,,D1475-KHAKI,,,0,deny,manual,0,,TRUE,FALSE,,NO URL,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
