Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
D1483-WHT/LV,D1483-WHT/LV,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT/LV,SIZE,0,,,D1483-WHT/LV,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/hwipyd027nm1cav/D1483%20White-lav_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1484-LIME,D1484-LIME,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,LIME,SIZE,0,,,D1484-LIME,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/b68wg96jz5vf7mk/D1484%20Lime_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1485-ICE BLUE,D1485-ICE BLUE,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,ICE BLUE,SIZE,0,,,D1485-ICE BLUE,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/ei4t4fm9wl10x8i/D1485%20Ice%20blue_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1485-ROSE PINK,D1485-ROSE PINK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,ROSE PINK,SIZE,0,,,D1485-ROSE PINK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/25c856k39a421nr/D1485%20Rose%20pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1486-WHT,D1486-WHT,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT,SIZE,0,,,D1486-WHT,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/mlurbyw6qvu07wm/D1486%20White_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1489-PINK,D1489-PINK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,PINK,SIZE,0,,,D1489-PINK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/03w1pg5dqgqoit6/D1489%20Pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1493-SIL,D1493-SIL,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,SIL,SIZE,0,,,D1493-SIL,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/rx0dp4txxqwx7fw/D1493%20Silver_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1494-PINK,D1494-PINK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,PINK,SIZE,0,,,D1494-PINK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/5flotsy8buorajn/D1494%20Pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1495-WHT,D1495-WHT,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT,SIZE,0,,,D1495-WHT,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/qecjbi900slhgzc/D1495%20White_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1502-BLK/PNK,D1502-BLK/PNK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,BLK/PNK,SIZE,0,,,D1502-BLK/PNK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/gxp6wadrzrnwhzz/D1502%20Black-pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
